0.2611299609107,0.00466222457944817,0.00153708390577452,5.96968509281051e-05,-1.4557874584629e-08,5.05654897652777e-07,1.07271322647874e-08,2
0.239397689234424,0.00645145289576521,0.00129917066463867,2.08066194155064e-05,2.95885404593905e-09,1.44077007995722e-06,1.71681989722476e-09,8
0.268523228761024,0.0158518715600872,0.00436511321414528,0.000180286155781038,-6.71077122982712e-08,-1.48566086315178e-05,-1.45174037228298e-07,2
0.231405744277592,0.00618707279525707,0.0010438223772748,0.00019441485747223,4.40871154551526e-08,1.00243822672846e-05,-7.56747797141435e-08,4
0.436453806019107,0.162428114604771,2.99487936837616e-05,2.85823616057008e-05,8.36085546256218e-10,1.14559982491039e-05,-1.66516340129392e-11,1
0.28924237037037,0.0478643504503923,0.00142974533459953,0.000118408859180993,-1.26579893626452e-09,-9.56568875092132e-06,-4.87033697350904e-08,4
0.32367367211526,0.0389007030732036,0.00227925084783958,2.4262568307253e-05,-9.530017828315e-10,2.16713236802903e-06,5.62544608154597e-09,8
0.306382270668178,0.00980347320556304,0.000213294551486565,5.69266572641304e-06,-1.17016746763388e-10,-4.84547576543397e-07,1.60173208543036e-10,0
0.536462354402336,0.25797964810075,0.00140929875576999,0.000409660757101289,2.54568128978968e-07,0.000115395343509039,1.79121309701563e-07,1
0.25859584548105,0.0200450084798054,0.000884732153993982,8.47626740219091e-05,1.13351809365613e-08,-1.81089020104062e-06,2.02561448520793e-08,4
0.352742314668735,0.00127421914103506,0.00138777176833693,3.12380938687585e-06,2.05674157154164e-10,1.02035326824728e-07,-1.08888656226265e-12,0
0.425360683299676,0.0854128099239023,0.0273089998205386,0.00362144736950419,-1.40656441515945e-05,-0.000628569736843526,3.31541029911853e-05,5
0.247222627205132,0.0116162381195498,0.00157714389131314,0.000186436687472143,4.73973507036719e-08,1.49699753439023e-05,-8.92963252108062e-08,3
0.347479189354402,0.00145508628865927,0.00414064099856331,3.57069432826634e-05,1.03379620494159e-08,9.91919425036744e-07,9.03508292358048e-09,0
0.316291150313457,0.00606555236410602,0.0018479625492036,0.000110056224909624,-4.18685377589597e-08,-7.82389677319527e-06,-2.66540288230208e-08,5
0.289590388691674,0.00991389970119799,0.000118729771578838,6.43829519110658e-06,1.9540489825557e-12,-6.19760685633927e-07,-1.77995890235087e-10,0
0.300324931412894,0.00639456776437199,0.000620463149080989,5.75436491016795e-05,-3.73447626135591e-09,3.76118780143011e-06,1.0211678541265e-08,0
0.379361490535406,0.0762438841073795,0.00503652216654929,0.00305065125014662,1.1783079062332e-05,0.000824711298402466,2.03714498564089e-06,5
0.230861034457459,0.00210996444974418,0.00283848449273038,0.000182492975627419,3.42126876568288e-08,8.28758877922613e-06,1.26810557023226e-07,6
0.230896197530864,0.00329481595977199,0.00351652089489099,0.00037059781724655,-1.97208536031437e-07,-1.56988816014553e-05,3.74293882694574e-07,6
0.258596536351166,0.0270414100055615,0.00036814588044099,0.000128503434354034,2.6837174690818e-08,1.80196484836712e-05,-7.8082967659376e-09,4
0.242922697396795,0.0131158138646891,0.00223819608768643,0.00084250128170353,1.12103975875912e-06,9.13691652857834e-05,2.85908310782755e-07,6
0.399090988232905,0.0985545687127797,0.0153135397375634,0.000919053733478129,-3.36765717425477e-06,-0.000258327607248158,7.39322568396401e-07,1
0.286146130164869,0.0193334034964697,0.0121197566995414,0.000578588813627314,1.46919099517063e-06,3.72110316172072e-05,-4.34705838393067e-07,4
