231,-1820.75324675325,7027.55844155845,3209.10339011637,6906.5974025974,-8887.41946365323,-2715.90419969637,2640.63855624895,2
210,-339.471428571429,7016.95714285714,-4195.70530612245,3540.48095238095,-3320.02775510204,6921.72734693876,2287.34321995465,8
201,-2245.94029850746,6617.73134328358,7684.80894037276,4230.87562189055,800.255290710631,-14028.0294052128,-5149.0376970867,2
190,-945.547368421053,3117.76842105263,-5141.89573407201,5235.97894736843,274.405650969527,201.746925207732,4597.34692520774,4
116,-2683.51724137931,3325.31034482759,235.932223543404,2547.61206896552,-298.969678953636,375.695600475643,-176.675832342461,1
150,-2412.44,2766.16,122.280533333341,3741.79333333333,-2462.11413333333,2864.37119999999,2729.66631111111,4
149,-1404.4966442953,5272.45637583894,-1654.37322643124,1913.42281879195,-2905.75208323949,2485.55560560335,1861.25534885817,8
171,175.298245614035,5916.42105263158,1349.09428542115,3042.50292397661,-235.435518621111,-1536.94921514311,-657.336479600552,0
62,-88.8870967741936,2003.24193548387,22.3652445369409,58.9193548387097,317.082206035378,-548.740894901146,-3.66181061394394,1
140,-1213.17142857143,3207.54285714286,-1818.37020408164,1860.93571428571,564.374693877551,1441.17061224488,1537.16295918368,4
186,-385.091397849463,6584.41397849462,474.167418198634,5619.05913978495,-4492.20106370679,239.247196207675,4060.38755925539,0
141,-2863.36170212766,4719.31914893617,-8503.44771389769,3737.27659574468,593.425079221371,11784.1167949298,13229.1471253961,5
190,1431.93684210526,5779.24210526317,332.736177285315,3145.4947368421,-5886.70271468144,-5168.93783933524,1114.41573407202,3
184,645.58695652174,5895.65217391305,4056.87689035917,5868.60326086957,-5721.80103969754,-2942.01323251413,8229.36773393193,0
190,1249.68421052632,6352.84210526316,4915.8271468144,5065.26842105263,1190.54515235457,-6642.86426592798,3735.74692520775,5
201,1948.62686567164,6348.18905472636,-235.717086210733,5351.55223880597,-1246.1373728373,-500.252122472269,2499.38427266653,0
180,-696.1,5957.8,1992.01888888889,3772.72777777778,55.7822222222215,-4730.88000000004,1780.49216049383,0
98,-1323.30612244898,1738.12244897959,-2230.03331945023,1905.26530612245,1932.09496043316,-953.572678050821,2244.04248229905,5
213,-962.643192488262,5635.81220657277,6632.12548215742,4838.1220657277,3139.86155745112,-14422.851771033,1254.97238202296,6
225,1439.56,6041.36000000001,6011.45226666667,5647.76,-4722.25973333333,-18957.9850666666,11511.4176,6
180,-2657.43333333333,4375.80000000001,-2675.54407407407,4002.72777777778,604.104444444422,118.253333333368,3608.00450617285,4
182,-1701.25274725275,4861.97802197802,169.459485569372,3184.59340659341,5473.96159884073,-12152.2852312522,-508.963168699422,6
82,60.1341463414633,2395.4756097561,885.114812611541,288.012195121951,2040.23854848304,-1358.40035693039,-256.058298631767,1
136,-1112,3292,-4496.94117647059,2000.55882352941,-1265.11764705882,9684,1382.46799307959,4
209,-1535.78947368421,6326.04784688995,-9168.16670863763,4080.52631578948,5540.58020649711,11120.3893683752,3518.27700831024,8
137,-211.14598540146,4811.06569343066,-451.637327508123,1740.10218978102,-6098.66721721988,11175.9166711066,-2652.65022110927,3
149,807.268456375839,4320.57718120806,1483.40673843521,2207.19463087248,-2562.11544525021,-11474.1472005766,1770.43079140579,6
174,-671.48275862069,4612.55172413793,-4428.03210463733,2819.83908045977,-556.234244946489,11120.5041617123,-705.639054036194,9
108,-284.148148148148,2357.40740740741,-3449.63511659808,1469.96296296296,3101.57064471879,2975.9122085048,-1300.33470507544,4
198,-504.010101010101,6265.49494949495,5572.46485052546,5735.4797979798,-2653.69686766657,-8194.68176716658,2151.69737781858,2
125,330.008,3150.688,1068.074816,1238.128,-1618.309824,-11409.204864,1238.413056,6
159,483,3886.26415094339,-1093.33962264151,2877.33333333334,-6797.72955974843,-10500.262726949,2602.22222222223,6
179,217.413407821229,6950.469273743,4502.45089104585,3590.98324022346,-8680.58752847915,-17360.0439436972,-1467.28847414251,2
185,-1029.0972972973,5933.26486486487,-1738.48832724615,4565.54594594595,6466.76987582178,-2697.44081811544,-2617.04642804969,5
221,1778.76923076923,9508.60633484163,8860.96762965542,4905.69230769231,-3000.72676644622,-18208.4018754734,6810.81656804734,2
189,-41.253968253968,4396.77248677248,-6866.94205089443,4677.80952380953,6963.17250356933,1961.00131575261,-3270.48828420256,4
112,226.339285714286,2983.77678571428,-1183.42283163265,781.964285714285,1673.45440051021,6306.07605229593,-831.891581632652,9
211,-1677.71563981043,6565.92417061611,5067.56649670941,5373.9336492891,706.38732283642,-2139.41892590011,-3266.82459962714,0
166,970.957831325301,4267.3313253012,2369.17273914937,3051.11445783133,-1726.29699520975,-13981.0434025257,2941.85643779938,6
159,-523.610062893082,5834.23899371069,514.09509117519,2241.89937106918,-1136.10118270638,-358.512005063096,-1550.79751592104,3
91,507.901098901099,2541.2967032967,-2074.38727206859,781.032967032967,800.216761260718,5778.76729863543,-1263.04673348629,4
132,782.159090909091,5150.62878787879,704.045798898069,1764.93181818182,-4552.11191460055,7430.43790174469,-1593.33780991736,3
169,-1206.2426035503,5075.14792899408,-6774.00290606072,4206.4378698225,-3730.67942298939,16099.1571023423,855.546304401117,7
150,-343.333333333333,4769.33333333334,895.51111111111,1419.97333333333,1716.70222222222,-6308.88888888886,-557.20071111111,8
143,-509.615384615385,2349.73426573427,7149.84238838085,3008.15384615385,-3337.78214093599,-4709.59743752751,341.254437869819,2
134,-544.850746268657,3979.43283582089,-1966.39808420584,1035.22388059702,-2468.6186233014,11316.473156605,492.231231900201,9
115,1006.21739130435,3235.13043478261,-9900.09640831758,3244.69565217391,-494.353497164463,15264.02268431,-12816.9867674858,7
124,-1253.33870967742,2357.95967741936,-5141.30437044746,2920.35483870968,688.023673257024,2743.04851716961,8056.4110301769,5
145,-595.475862068965,3073.75172413793,-8071.62720570749,4115.33793103448,9179.51923900119,-626.420546967937,-5737.63605231867,4
208,38.6057692307692,7603.05769230769,3774.08848002958,3796.11057692308,417.634800295851,-2847.67122781061,207.546828772181,5
78,-27.6923076923077,2493.34615384615,20.5917159763315,95.3846153846154,160.473372781065,-255.62130177514,-4.26035502958576,1
104,-1208.63461538462,3283.65384615385,-9.36501479289729,688.836538461538,496.888313609462,-1417.65532544378,-114.053809171598,1
183,-900.972677595629,5780.89617486339,10105.6248917555,4013.51912568306,2360.59918182089,-26432.4320821763,-4211.94672877662,2
57,63.7894736842105,1764.84210526316,66.0055401662049,45.0526315789474,477.240997229916,-480.332409972306,2.39335180055396,1
122,-450.934426229508,4155.11475409836,-5597.26793872615,2247.68032786885,-5936.70249932813,15663.828003225,-2548.72453641494,7
164,1893.64634146341,3655.96951219512,1585.1008328376,6451.09756097561,2069.96832242713,-4137.76093099346,-4635.98155859608,4
144,-74.4930555555554,4602.15972222222,-8548.50819830247,2992.82638888889,-1835.66772762346,17880.2742091049,-9102.41309799383,7
138,207.5,5359.16666666667,731.101449275362,1920.41304347826,-2454.59420289855,5741.22222222224,-1968.77126654064,3
147,498.979591836735,4841.79591836735,1713.97501041233,2043.56462585034,-117.41996390393,-13521.1112036652,490.333101948264,6
141,1105.1914893617,4671.6170212766,575.562094462051,2868.73758865248,-5032.03199034254,745.241285649623,1634.83124591318,5
122,-1350.2131147541,4446.13114754098,-7958.05348024725,1886.7213114754,6080.55119591507,4688.29131953777,5912.43321687718,5
90,859.244444444444,3513.82222222222,-4533.3787654321,1247.28888888889,-68.7871604938281,10007.8775308642,-5201.32641975309,7
80,798.0875,2725.8875,-209.713437500001,353.4875,-136.068437500003,614.916562500003,-158.978437500001,1
137,2091.64233576642,3818.46715328467,1957.0083115776,3375.88321167883,8068.82289946188,12713.8791624487,-8330.29879055892,7
199,248.743718592965,7075.42713567838,6230.78599025277,4736.75376884422,-8091.03527688695,-14691.8323274665,2292.86709931566,2
82,-127.317073170732,2815.60975609756,165.139797739441,128.30487804878,-245.06246281975,-2796.5496728138,-30.2141582391433,1
198,-604.353535353535,6756.34343434344,1137.76665646363,3454.0404040404,-3236.935516784,-9804.76624834197,-321.910417304362,2
131,-651.038167938932,2866.83969465649,-2148.15337101568,1856.22900763359,1005.48103257386,319.997436046851,1391.36297418565,4
139,543.791366906475,3421.43884892086,-714.170850370064,1006.93525179856,-1739.49376326277,1737.64639511415,135.801356037469,7
136,-1952.98529411765,3756.99264705882,-1183.2651384083,2113.9705882353,5851.90462802768,-10137.8126081315,-1388.76384083046,6
61,303.918032786885,1921.77049180328,-112.340499865627,100.327868852459,-145.927170115559,1147.73179252889,-32.2445579145389,1
197,-3158.37055837564,5789.12690355331,-6710.5953515937,4828.80203045685,-7388.8787910021,17782.0113375763,16098.0338581257,8
82,-1541.14634146341,2719.75609756098,-16.9678762641295,999.512195121951,576.273051754911,-1756.3010113028,-194.966091612135,1
201,-590.537313432836,5779.56218905473,1703.19521794015,2877.5223880597,-1008.2772703646,468.200094057075,930.888839385156,8
240,1341.23333333333,6259.18333333335,9452.34111111111,6391.93333333333,1581.60611111112,-13450.7797222222,9240.5977777778,6
127,41.543307086614,3831.65354330708,1466.92243784488,975.307086614173,78.6992373984779,-3242.08208816416,110.941781883566,0
192,535.713541666668,7105.61979166667,11782.0072157118,5985.61979166666,-5833.72943793403,7880.29888237852,656.64556206596,5
79,-683.506329113924,2651.72151898734,-115.552796026278,283.443037974684,243.816215350106,102.672969075472,37.3286332318538,1
191,-101.230366492147,7048.46073298429,421.523615032483,4522.11518324608,-6745.46084263041,-15056.9107754721,-1675.5759436419,2
133,-75.3984962406014,3560.91729323308,-1502.92532082085,819.443609022557,325.208434620385,7206.64887783366,-137.901972977557,9
108,-1791.91666666667,3338.25,1971.33487654321,1380.76851851852,-5474.68055555555,9235.62499999999,149.215877914951,9
190,308,6107.91578947369,3305.36842105263,2630,128.968421052631,-3752.23512465377,936,8
155,-1164.54838709677,3988.87741935484,-5269.31342351717,2472.96774193548,1636.11050988553,10762.9870551509,1503.75234131113,9
117,-1287.82051282051,2571.69230769231,-1713.9721674337,1685.1452991453,1642.02432610125,390.339250493105,468.359120461684,4
175,388.057142857143,3053.71428571429,2091.76946938775,6027.34857142857,1364.83265306122,-597.648979591868,-322.33880816327,0
184,-1065.57608695652,4616.15217391304,-4871.72767013233,3243.03804347826,2938.8575141777,10476.8719281663,-2206.16062145557,9
123,327.178861788618,2794.16260162602,-3919.06675920418,2500.79674796748,5623.58232533545,4519.02901711944,-3942.01652455548,4
233,-1216.49785407725,6815.9227467811,3005.77848182873,4811.23605150215,-3686.16268489013,-3581.11330103705,1436.68021146087,0
90,-1558.6,2836.4,-734.951111111112,1012.45555555555,1185.67111111111,-1585.44000000002,394.71802469136,1
169,-662.804733727811,5053.63313609467,-7478.99086166451,2912.68639053254,-7463.35982633661,17413.5306186758,-670.289555687827,7
71,-695.281690140845,2208.95774647887,-137.988295973021,298.788732394366,208.771473913907,110.230509819491,60.0404681610788,1
144,-11.5694444444444,3892.15972222222,2027.29822530864,1268.63888888889,-361.312307098763,-12956.4393325617,967.972993827164,6
137,-1540.86131386861,3965.76642335767,-6103.55234695509,3008.94890510949,6101.90068730354,-1398.05786136716,3412.76477169801,5
180,1136.76666666667,5007.97777777778,133.001111111111,5240.55,-4964.47185185185,2360.93283950626,8180.22833333334,5
145,-1525.48965517241,3336.0275862069,-8829.68285374554,3756.44137931035,-388.639334126042,11029.4077526754,11973.1499643282,5
121,1149.87603305785,4402.41322314049,-8566.65343897274,2367.53719008264,-2150.59046513216,15533.1197322587,-9894.61471210983,7
133,-1040.57142857143,4203.14285714286,-1094.90440386681,1850.81203007519,8362.96670247047,-14462.2040816326,-353.745265419186,6
131,-663.534351145038,4873.90839694656,518.789755841735,1360.54961832061,-1566.04411164851,-9890.41279645712,-183.216246139503,2
134,197.179104477612,3844.95522388059,1724.21831142793,1116.78358208955,480.542437068388,-11429.0871018044,1148.91779906438,6
78,-59.6923076923077,2792.88461538462,-1746.78303747534,585.179487179487,-2472.94674556213,8548.73964497042,-973.860618014464,7
70,52.1142857142857,2198.87142857143,49.9722448979592,76.3428571428572,108.695510204081,-854.282448979596,9.34530612244886,1
61,318.868852459016,1843.77049180328,157.702499328137,111.639344262295,-83.3198065036291,-2584.28916957807,72.3499059392635,1
134,-3143.91044776119,4002.99253731343,819.595901091553,3014.92537313433,-1985.40164847405,3052.61929160171,251.923813766988,1
117,-1547.30769230769,3468.76923076923,922.656804733723,1062.92307692308,-473.911242603546,-1464.10650887574,-743.431952662717,1
134,2107.14179104478,3541.73880597015,-1552.22365783025,2402.03731343284,1862.48741367788,4520.07306749833,-2918.5301848964,4
137,373.532846715328,3821.47445255474,-3100.40247216154,1470.02919708029,-1415.18088337152,5677.68245511214,337.681176407902,4
179,-196.106145251397,5096.04469273743,-4927.85109703193,2403.87709497207,-1486.17942635997,18686.223151587,-1058.54149371118,9
183,-1765.42076502732,6524.46994535519,5663.46460031652,3002.10928961749,-318.941443459047,-14123.3131476008,-4874.19504912061,2
176,-454.181818181818,5331.35795454545,-566.973140495869,2780.72727272727,-221.466942148762,-423.693633781013,-58.0165289256224,0
